cat_a,cat_b,alpha,beta,prompt_id,cluster_id,cluster_name,cos
b8,b7,0.0,0.0,1,3,romantic idealism,-0.00678758230060339
b8,b7,0.0,0.0,1,4,academic ambition / competitive determination,0.07019902020692825
b8,b7,0.0,0.0,1,5,ironic amusement,0.11188811808824539
b8,b7,0.0,0.0,1,6,enthusiasm / curiosity,0.10050353407859802
b8,b7,0.0,0.0,2,0,self-doubt / encouragement,0.11809313297271729
b8,b7,0.0,0.0,2,1,frustration / despair,0.08123224973678589
b8,b7,0.0,0.0,2,2,uncertainty / indecision,0.16279290616512299
b8,b7,0.0,0.0,2,3,romantic idealism,0.0818898156285286
b8,b7,0.0,0.0,2,4,academic ambition / competitive determination,0.2249232828617096
b8,b7,0.0,0.0,2,5,ironic amusement,0.07563547044992447
b8,b7,0.0,0.0,2,6,enthusiasm / curiosity,0.16488325595855713
b8,b7,0.0,0.0,3,0,self-doubt / encouragement,0.05243324488401413
b8,b7,0.0,0.0,3,1,frustration / despair,0.09356782585382462
b8,b7,0.0,0.0,3,2,uncertainty / indecision,0.12720690667629242
b8,b7,0.0,0.0,3,3,romantic idealism,0.030841806903481483
b8,b7,0.0,0.0,3,4,academic ambition / competitive determination,0.05445351451635361
b8,b7,0.0,0.0,3,5,ironic amusement,0.11291592568159103
b8,b7,0.0,0.0,3,6,enthusiasm / curiosity,0.11533571034669876
b8,b7,0.0,0.0,4,0,self-doubt / encouragement,0.09420821070671082
b8,b7,0.0,0.0,4,1,frustration / despair,0.08754955232143402
b8,b7,0.0,0.0,4,2,uncertainty / indecision,0.17504476010799408
b8,b7,0.0,0.0,4,3,romantic idealism,0.07784955948591232
b8,b7,0.0,0.0,4,4,academic ambition / competitive determination,0.1761026680469513
b8,b7,0.0,0.0,4,5,ironic amusement,0.047947339713573456
b8,b7,0.0,0.0,4,6,enthusiasm / curiosity,0.1213914304971695
b8,b7,0.0,0.0,5,0,self-doubt / encouragement,0.26054656505584717
b8,b7,0.0,0.0,5,1,frustration / despair,0.18212664127349854
b8,b7,0.0,0.0,5,2,uncertainty / indecision,0.3255496919155121
b8,b7,0.0,0.0,5,3,romantic idealism,0.07387951016426086
b8,b7,0.0,0.0,5,4,academic ambition / competitive determination,0.2368575632572174
b8,b7,0.0,0.0,5,5,ironic amusement,0.12938886880874634
b8,b7,0.0,0.0,5,6,enthusiasm / curiosity,0.2497142255306244
b8,b7,0.0,0.0,6,0,self-doubt / encouragement,0.05740978196263313
b8,b7,0.0,0.0,6,1,frustration / despair,0.018406767398118973
b8,b7,0.0,0.0,6,2,uncertainty / indecision,0.05222403258085251
b8,b7,0.0,0.0,6,3,romantic idealism,-0.0029037646017968655
b8,b7,0.0,0.0,6,4,academic ambition / competitive determination,0.0654359757900238
b8,b7,0.0,0.0,6,5,ironic amusement,0.11782681196928024
b8,b7,0.0,0.0,6,6,enthusiasm / curiosity,0.07692910730838776
b8,b7,0.0,0.0,7,0,self-doubt / encouragement,0.2342257797718048
b8,b7,0.0,0.0,7,1,frustration / despair,0.17508135735988617
b8,b7,0.0,0.0,7,2,uncertainty / indecision,0.23823431134223938
b8,b7,0.0,0.0,7,3,romantic idealism,0.04392537847161293
b8,b7,0.0,0.0,7,4,academic ambition / competitive determination,0.09754790365695953
b8,b7,0.0,0.0,7,5,ironic amusement,0.16570064425468445
b8,b7,0.0,0.0,7,6,enthusiasm / curiosity,0.21326260268688202
b8,b7,0.0,2.0,0,0,self-doubt / encouragement,0.053101733326911926
b8,b7,0.0,2.0,0,1,frustration / despair,0.1255190074443817
b8,b7,0.0,2.0,0,2,uncertainty / indecision,0.12483953684568405
b8,b7,0.0,2.0,0,3,romantic idealism,-0.006037356331944466
b8,b7,0.0,2.0,0,4,academic ambition / competitive determination,0.029156554490327835
b8,b7,0.0,2.0,0,5,ironic amusement,0.04395126923918724
b8,b7,0.0,2.0,0,6,enthusiasm / curiosity,0.08102496713399887
b8,b7,0.0,2.0,1,0,self-doubt / encouragement,0.048193130642175674
b8,b7,0.0,2.0,1,1,frustration / despair,0.0919177234172821
b8,b7,0.0,2.0,1,2,uncertainty / indecision,0.14599193632602692
b8,b7,0.0,2.0,1,3,romantic idealism,-0.013974197208881378
b8,b7,0.0,2.0,1,4,academic ambition / competitive determination,0.07481762766838074
b8,b7,0.0,2.0,1,5,ironic amusement,0.07886409759521484
b8,b7,0.0,2.0,1,6,enthusiasm / curiosity,0.0704379454255104
b8,b7,0.0,2.0,2,0,self-doubt / encouragement,0.1376868188381195
b8,b7,0.0,2.0,2,1,frustration / despair,0.11366938054561615
b8,b7,0.0,2.0,2,2,uncertainty / indecision,0.07791983336210251
b8,b7,0.0,2.0,2,3,romantic idealism,0.035414159297943115
b8,b7,0.0,2.0,2,4,academic ambition / competitive determination,0.09380077570676804
b8,b7,0.0,2.0,2,5,ironic amusement,0.06459343433380127
b8,b7,0.0,2.0,2,6,enthusiasm / curiosity,0.14503295719623566
b8,b7,0.0,2.0,3,0,self-doubt / encouragement,0.03333019092679024
b8,b7,0.0,2.0,3,1,frustration / despair,0.0779227763414383
b8,b7,0.0,2.0,3,2,uncertainty / indecision,0.11879537999629974
b8,b7,0.0,2.0,3,3,romantic idealism,0.048922061920166016
b8,b7,0.0,2.0,3,4,academic ambition / competitive determination,0.04214197397232056
b8,b7,0.0,2.0,3,5,ironic amusement,0.11276532709598541
b8,b7,0.0,2.0,3,6,enthusiasm / curiosity,0.09726256877183914
b8,b7,0.0,2.0,4,0,self-doubt / encouragement,0.03699452430009842
b8,b7,0.0,2.0,4,1,frustration / despair,0.06481058895587921
b8,b7,0.0,2.0,4,2,uncertainty / indecision,0.12806135416030884
b8,b7,0.0,2.0,4,3,romantic idealism,0.028116624802350998
b8,b7,0.0,2.0,4,4,academic ambition / competitive determination,0.0779377818107605
b8,b7,0.0,2.0,4,5,ironic amusement,0.055057477205991745
b8,b7,0.0,2.0,4,6,enthusiasm / curiosity,0.08703206479549408
b8,b7,0.0,2.0,5,0,self-doubt / encouragement,0.11373966187238693
b8,b7,0.0,2.0,5,1,frustration / despair,0.12271235138177872
b8,b7,0.0,2.0,5,2,uncertainty / indecision,0.2334793657064438
b8,b7,0.0,2.0,5,3,romantic idealism,-0.0072425235994160175
b8,b7,0.0,2.0,5,4,academic ambition / competitive determination,0.08997610956430435
b8,b7,0.0,2.0,5,5,ironic amusement,0.12289345264434814
b8,b7,0.0,2.0,5,6,enthusiasm / curiosity,0.15664537250995636
b8,b7,0.0,2.0,6,0,self-doubt / encouragement,0.11619249731302261
b8,b7,0.0,2.0,6,1,frustration / despair,0.0639500617980957
b8,b7,0.0,2.0,6,2,uncertainty / indecision,0.15961438417434692
b8,b7,0.0,2.0,6,3,romantic idealism,0.03034040331840515
b8,b7,0.0,2.0,6,4,academic ambition / competitive determination,0.11556864529848099
b8,b7,0.0,2.0,6,5,ironic amusement,0.1113574281334877
b8,b7,0.0,2.0,6,6,enthusiasm / curiosity,0.14605768024921417
b8,b7,0.0,2.0,7,0,self-doubt / encouragement,0.2638223171234131
b8,b7,0.0,2.0,7,1,frustration / despair,0.15025471150875092
b8,b7,0.0,2.0,7,2,uncertainty / indecision,0.31042712926864624
b8,b7,0.0,2.0,7,3,romantic idealism,0.1321418136358261
b8,b7,0.0,2.0,7,4,academic ambition / competitive determination,0.1262914538383484
b8,b7,0.0,2.0,7,5,ironic amusement,0.20399899780750275
b8,b7,0.0,2.0,7,6,enthusiasm / curiosity,0.20874182879924774
b8,b7,2.0,-2.0,0,0,self-doubt / encouragement,0.15185949206352234
b8,b7,2.0,-2.0,0,1,frustration / despair,0.16133733093738556
b8,b7,2.0,-2.0,0,2,uncertainty / indecision,0.20644919574260712
b8,b7,2.0,-2.0,0,3,romantic idealism,0.07689031213521957
b8,b7,2.0,-2.0,0,4,academic ambition / competitive determination,0.12569376826286316
b8,b7,2.0,-2.0,0,5,ironic amusement,0.10970708727836609
b8,b7,2.0,-2.0,0,6,enthusiasm / curiosity,0.16756302118301392
b8,b7,2.0,-2.0,1,0,self-doubt / encouragement,0.083729587495327
b8,b7,2.0,-2.0,1,1,frustration / despair,0.10055040568113327
b8,b7,2.0,-2.0,1,2,uncertainty / indecision,0.1487698256969452
b8,b7,2.0,-2.0,1,3,romantic idealism,0.13679203391075134
b8,b7,2.0,-2.0,1,4,academic ambition / competitive determination,0.010647091083228588
b8,b7,2.0,-2.0,1,5,ironic amusement,0.17795610427856445
b8,b7,2.0,-2.0,1,6,enthusiasm / curiosity,0.13299283385276794
b8,b7,2.0,-2.0,2,0,self-doubt / encouragement,0.1731681078672409
b8,b7,2.0,-2.0,2,1,frustration / despair,0.08674035966396332
b8,b7,2.0,-2.0,2,2,uncertainty / indecision,0.095804363489151
b8,b7,2.0,-2.0,2,3,romantic idealism,0.08742654323577881
b8,b7,2.0,-2.0,2,4,academic ambition / competitive determination,0.07814913243055344
b8,b7,2.0,-2.0,2,5,ironic amusement,0.11530575901269913
b8,b7,2.0,-2.0,2,6,enthusiasm / curiosity,0.11246675252914429
b8,b7,2.0,-2.0,3,0,self-doubt / encouragement,0.13563618063926697
b8,b7,2.0,-2.0,3,1,frustration / despair,0.07419131696224213
b8,b7,2.0,-2.0,3,2,uncertainty / indecision,0.1487341672182083
b8,b7,2.0,-2.0,3,3,romantic idealism,0.05710757151246071
b8,b7,2.0,-2.0,3,4,academic ambition / competitive determination,0.10776031762361526
b8,b7,2.0,-2.0,3,5,ironic amusement,0.14438842236995697
b8,b7,2.0,-2.0,3,6,enthusiasm / curiosity,0.18309134244918823
b8,b7,2.0,-2.0,4,0,self-doubt / encouragement,0.12886592745780945
b8,b7,2.0,-2.0,4,1,frustration / despair,0.10870667546987534
b8,b7,2.0,-2.0,4,2,uncertainty / indecision,0.196433424949646
b8,b7,2.0,-2.0,4,3,romantic idealism,0.11016936600208282
b8,b7,2.0,-2.0,4,4,academic ambition / competitive determination,0.22334985435009003
b8,b7,2.0,-2.0,4,5,ironic amusement,0.05625469982624054
b8,b7,2.0,-2.0,4,6,enthusiasm / curiosity,0.17428617179393768
b8,b7,2.0,-2.0,5,0,self-doubt / encouragement,0.13654102385044098
b8,b7,2.0,-2.0,5,1,frustration / despair,0.13005991280078888
b8,b7,2.0,-2.0,5,2,uncertainty / indecision,0.1727706342935562
b8,b7,2.0,-2.0,5,3,romantic idealism,0.03733654320240021
b8,b7,2.0,-2.0,5,4,academic ambition / competitive determination,0.06552860885858536
b8,b7,2.0,-2.0,5,5,ironic amusement,0.10598109662532806
b8,b7,2.0,-2.0,5,6,enthusiasm / curiosity,0.18105681240558624
b8,b7,2.0,-2.0,6,0,self-doubt / encouragement,0.1762004941701889
b8,b7,2.0,-2.0,6,1,frustration / despair,0.06651990115642548
b8,b7,2.0,-2.0,6,2,uncertainty / indecision,0.08735445141792297
b8,b7,2.0,-2.0,6,3,romantic idealism,0.05388514697551727
b8,b7,2.0,-2.0,6,4,academic ambition / competitive determination,0.09330698102712631
b8,b7,2.0,-2.0,6,5,ironic amusement,0.02815079689025879
b8,b7,2.0,-2.0,6,6,enthusiasm / curiosity,0.1303074061870575
b8,b7,2.0,-2.0,7,0,self-doubt / encouragement,0.11010028421878815
b8,b7,2.0,-2.0,7,1,frustration / despair,0.12636470794677734
b8,b7,2.0,-2.0,7,2,uncertainty / indecision,0.14820465445518494
b8,b7,2.0,-2.0,7,3,romantic idealism,0.02994009666144848
b8,b7,2.0,-2.0,7,4,academic ambition / competitive determination,0.05649523437023163
b8,b7,2.0,-2.0,7,5,ironic amusement,0.0822516605257988
b8,b7,2.0,-2.0,7,6,enthusiasm / curiosity,0.07738016545772552
b8,b7,2.0,0.0,0,0,self-doubt / encouragement,0.20025020837783813
b8,b7,2.0,0.0,0,1,frustration / despair,0.22510358691215515
b8,b7,2.0,0.0,0,2,uncertainty / indecision,0.18865670263767242
b8,b7,2.0,0.0,0,3,romantic idealism,-0.013371109031140804
b8,b7,2.0,0.0,0,4,academic ambition / competitive determination,0.05639797821640968
b8,b7,2.0,0.0,0,5,ironic amusement,0.08881612122058868
b8,b7,2.0,0.0,0,6,enthusiasm / curiosity,0.14959056675434113
b8,b7,2.0,0.0,1,0,self-doubt / encouragement,0.12358766794204712
b8,b7,2.0,0.0,1,1,frustration / despair,0.15652057528495789
b8,b7,2.0,0.0,1,2,uncertainty / indecision,0.15992122888565063
b8,b7,2.0,0.0,1,3,romantic idealism,0.08460450172424316
b8,b7,2.0,0.0,1,4,academic ambition / competitive determination,0.028006665408611298
b8,b7,2.0,0.0,1,5,ironic amusement,0.11619946360588074
b8,b7,2.0,0.0,1,6,enthusiasm / curiosity,0.11505993455648422
b8,b7,2.0,0.0,2,0,self-doubt / encouragement,0.16644588112831116
b8,b7,2.0,0.0,2,1,frustration / despair,0.08828797936439514
b8,b7,2.0,0.0,2,2,uncertainty / indecision,0.18965382874011993
b8,b7,2.0,0.0,2,3,romantic idealism,0.06397201120853424
b8,b7,2.0,0.0,2,4,academic ambition / competitive determination,0.26346614956855774
b8,b7,2.0,0.0,2,5,ironic amusement,0.13283079862594604
b8,b7,2.0,0.0,2,6,enthusiasm / curiosity,0.20830611884593964
b8,b7,2.0,0.0,3,0,self-doubt / encouragement,0.06772104650735855
b8,b7,2.0,0.0,3,1,frustration / despair,0.07418173551559448
b8,b7,2.0,0.0,3,2,uncertainty / indecision,0.1182534471154213
b8,b7,2.0,0.0,3,3,romantic idealism,0.0012644161470234394
b8,b7,2.0,0.0,3,4,academic ambition / competitive determination,0.08670889586210251
b8,b7,2.0,0.0,3,5,ironic amusement,0.12299680709838867
b8,b7,2.0,0.0,3,6,enthusiasm / curiosity,0.1412336230278015
b8,b7,2.0,0.0,4,0,self-doubt / encouragement,0.02987457998096943
b8,b7,2.0,0.0,4,1,frustration / despair,0.035641759634017944
b8,b7,2.0,0.0,4,2,uncertainty / indecision,0.10258058458566666
b8,b7,2.0,0.0,4,3,romantic idealism,0.0253573227673769
b8,b7,2.0,0.0,4,4,academic ambition / competitive determination,0.03925691545009613
b8,b7,2.0,0.0,4,5,ironic amusement,0.029280342161655426
b8,b7,2.0,0.0,4,6,enthusiasm / curiosity,0.07245778292417526
b8,b7,2.0,0.0,5,0,self-doubt / encouragement,0.15549248456954956
b8,b7,2.0,0.0,5,1,frustration / despair,0.13724179565906525
b8,b7,2.0,0.0,5,2,uncertainty / indecision,0.22918187081813812
b8,b7,2.0,0.0,5,3,romantic idealism,0.07569719851016998
b8,b7,2.0,0.0,5,4,academic ambition / competitive determination,0.12145040184259415
b8,b7,2.0,0.0,5,5,ironic amusement,0.1255149096250534
b8,b7,2.0,0.0,5,6,enthusiasm / curiosity,0.20934990048408508
b8,b7,2.0,0.0,6,0,self-doubt / encouragement,0.0074074845761060715
b8,b7,2.0,0.0,6,1,frustration / despair,0.0326261930167675
b8,b7,2.0,0.0,6,2,uncertainty / indecision,0.06916065514087677
b8,b7,2.0,0.0,6,3,romantic idealism,0.05376114696264267
b8,b7,2.0,0.0,6,4,academic ambition / competitive determination,0.022552430629730225
b8,b7,2.0,0.0,6,5,ironic amusement,0.07324423640966415
b8,b7,2.0,0.0,6,6,enthusiasm / curiosity,0.07984437793493271
b8,b7,2.0,0.0,7,0,self-doubt / encouragement,0.22566470503807068
b8,b7,2.0,0.0,7,1,frustration / despair,0.34420865774154663
b8,b7,2.0,0.0,7,2,uncertainty / indecision,0.25417453050613403
b8,b7,2.0,0.0,7,3,romantic idealism,0.07651469111442566
b8,b7,2.0,0.0,7,4,academic ambition / competitive determination,0.09812728315591812
b8,b7,2.0,0.0,7,5,ironic amusement,0.15157583355903625
b8,b7,2.0,0.0,7,6,enthusiasm / curiosity,0.20909768342971802
b8,b7,2.0,2.0,0,0,self-doubt / encouragement,0.13931193947792053
b8,b7,2.0,2.0,0,1,frustration / despair,0.15203963220119476
b8,b7,2.0,2.0,0,2,uncertainty / indecision,0.12306014448404312
b8,b7,2.0,2.0,0,3,romantic idealism,-0.009635869413614273
b8,b7,2.0,2.0,0,4,academic ambition / competitive determination,0.07856980711221695
b8,b7,2.0,2.0,0,5,ironic amusement,0.10460586100816727
b8,b7,2.0,2.0,0,6,enthusiasm / curiosity,0.14447304606437683
b8,b7,2.0,2.0,1,0,self-doubt / encouragement,0.08305522799491882
b8,b7,2.0,2.0,1,1,frustration / despair,0.0588771291077137
b8,b7,2.0,2.0,1,2,uncertainty / indecision,0.11213413625955582
b8,b7,2.0,2.0,1,3,romantic idealism,0.028696125373244286
b8,b7,2.0,2.0,1,4,academic ambition / competitive determination,0.03578965365886688
b8,b7,2.0,2.0,1,5,ironic amusement,0.0978015810251236
b8,b7,2.0,2.0,1,6,enthusiasm / curiosity,0.09348898380994797
b8,b7,2.0,2.0,2,0,self-doubt / encouragement,0.16469022631645203
b8,b7,2.0,2.0,2,1,frustration / despair,0.11638188362121582
b8,b7,2.0,2.0,2,2,uncertainty / indecision,0.13073186576366425
b8,b7,2.0,2.0,2,3,romantic idealism,0.0893462523818016
b8,b7,2.0,2.0,2,4,academic ambition / competitive determination,0.07488817721605301
b8,b7,2.0,2.0,2,5,ironic amusement,0.05607164651155472
b8,b7,2.0,2.0,2,6,enthusiasm / curiosity,0.16404689848423004
b8,b7,2.0,2.0,3,0,self-doubt / encouragement,0.021722828969359398
b8,b7,2.0,2.0,3,1,frustration / despair,0.07079644501209259
b8,b7,2.0,2.0,3,2,uncertainty / indecision,0.11298628151416779
b8,b7,2.0,2.0,3,3,romantic idealism,-0.001956656575202942
b8,b7,2.0,2.0,3,4,academic ambition / competitive determination,0.033657412976026535
b8,b7,2.0,2.0,3,5,ironic amusement,0.11208783090114594
b8,b7,2.0,2.0,3,6,enthusiasm / curiosity,0.07385249435901642
b8,b7,2.0,2.0,4,0,self-doubt / encouragement,0.09847433120012283
b8,b7,2.0,2.0,4,1,frustration / despair,0.06293798238039017
b8,b7,2.0,2.0,4,2,uncertainty / indecision,0.1536080241203308
b8,b7,2.0,2.0,4,3,romantic idealism,0.001217004843056202
b8,b7,2.0,2.0,4,4,academic ambition / competitive determination,0.08018040657043457
b8,b7,2.0,2.0,4,5,ironic amusement,0.05518805608153343
b8,b7,2.0,2.0,4,6,enthusiasm / curiosity,0.14004456996917725
b8,b7,2.0,2.0,5,0,self-doubt / encouragement,0.14658468961715698
b8,b7,2.0,2.0,5,1,frustration / despair,0.14374954998493195
b8,b7,2.0,2.0,5,2,uncertainty / indecision,0.2409849613904953
b8,b7,2.0,2.0,5,3,romantic idealism,-0.0048774052411317825
b8,b7,2.0,2.0,5,4,academic ambition / competitive determination,0.1031789556145668
b8,b7,2.0,2.0,5,5,ironic amusement,0.12943191826343536
b8,b7,2.0,2.0,5,6,enthusiasm / curiosity,0.17473600804805756
b8,b7,2.0,2.0,6,0,self-doubt / encouragement,0.1100776344537735
b8,b7,2.0,2.0,6,1,frustration / despair,0.08067049086093903
b8,b7,2.0,2.0,6,2,uncertainty / indecision,0.14816823601722717
b8,b7,2.0,2.0,6,3,romantic idealism,0.037632256746292114
b8,b7,2.0,2.0,6,4,academic ambition / competitive determination,0.1503409594297409
b8,b7,2.0,2.0,6,5,ironic amusement,0.13338986039161682
b8,b7,2.0,2.0,6,6,enthusiasm / curiosity,0.15732254087924957
b8,b7,2.0,2.0,7,0,self-doubt / encouragement,0.20784123241901398
b8,b7,2.0,2.0,7,1,frustration / despair,0.24739980697631836
b8,b7,2.0,2.0,7,2,uncertainty / indecision,0.2112167775630951
b8,b7,2.0,2.0,7,3,romantic idealism,0.05406469479203224
b8,b7,2.0,2.0,7,4,academic ambition / competitive determination,0.07874701172113419
b8,b7,2.0,2.0,7,5,ironic amusement,0.14878736436367035
b8,b7,2.0,2.0,7,6,enthusiasm / curiosity,0.20566193759441376
